SAP Id|LineId|Certificate Number|Product Sheet number|Issue number|Title|Description|Product Code|Status|Issue Date	
32250|1|08/4550|1|4|Keylite Centre Pivot Roof Windows with Integrated Thermal Collar|Sheet Published.|WO - Roof Window|Current|2019-04-17 00:00:00.0000000	
36957|1|12/H194|1|3|Ecocrib Range of Polymer Crib Earth Retaining Wall Systems|Reissued|RA - Retaining Wall|Current|2019-02-19 00:00:00.0000000	
31847|3|05/4203|1|1|Spectraplan SM|Sheet Published.|RP - Roofing (roll form-polymeric)|Current|2018-10-17 00:00:00.0000000	
31847|4|05/4203|2|1|Spectraplan SG120|Sheet Published.|RP - Roofing (roll form-polymeric)|Current|2018-10-17 00:00:00.0000000	
38956|1|21/F544|1|1|BS EN 13986:2004 + A1 2015||TM - Building System|Current|2021-12-03 00:00:00.0000000	
32301|1|08/4603|1|4|TapcoSlate|Sheet Published.|RT - Roofing Tile|Current|2021-05-27 00:00:00.0000000	
38169|1|18/F417|1|2|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-05-10 00:00:00.0000000	
38114|1|17/5458|1|3|Fast Clean and Fast Protect|Sheet Published.|FD - Decking|Current|2019-03-01 00:00:00.0000000	
37903|1|16/F364|1|2|Structural steel components and kits|Sheet Published.|TM - Building System|Current|2019-03-19 00:00:00.0000000	
37616|1|15/F257|1|2|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-04-24 00:00:00.0000000	
38051|1|17/F388|1|2|S&B Warm Beam and S&B Warm Beam Plus|Sheet Published.|TM - Building System|Current|2019-03-19 00:00:00.0000000	
31595|6|03/4003|6|2|Breathable Frametx Maxi for use in Timber Frame Construction|Amended to include Requirement B4(1) and associated text|SF - Roof Tile Underlay|Current|2018-03-26 00:00:00.0000000	
38360|1|18/5604|4|1|Brickslips System||CL - Cladding|Current|2018-12-18 00:00:00.0000000	
37531|1|15/F215|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-02-15 00:00:00.0000000	
37898|1|16/F362|1|3|structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-01-22 00:00:00.0000000	
37383|1|14/F137|1|4|Structural Steel kits and components|Sheet Published.|TM - Building System|Current|2019-02-12 00:00:00.0000000	
35591|2|95/3132|2|2|The Stotherm Classic External Wall Insulation System|As requested via IT Helpdesk.|EW - External Wall Insulation|Withdrawn|2010-03-29 00:00:00.0000000	
37774|1|15/F321|1|3|Structural steel Kits and components|Sheet Published.|TM - Building System|Current|2019-03-28 00:00:00.0000000	
37828|1|16/F337|1|3|Structural components and kits|Sheet Published.|TM - Building System|Current|2019-05-29 00:00:00.0000000	
37780|1|15/F324|1|6|Structural Steel kits and Components|Sheet Published.|TM - Building System|Current|2021-07-14 00:00:00.0000000	
37931|1|16/F371|1|3|Structural steel components and kits|Sheet Published.|TM - Building System|Current|2019-03-08 00:00:00.0000000	
37681|1|15/F290|1|4|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-03-19 00:00:00.0000000	
37751|1|15/F308|1|2|Structural steel products|Sheet Published.|TM - Building System|Current|2018-12-07 00:00:00.0000000	
37540|1|15/F219|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2018-11-29 00:00:00.0000000	
37596|1|15/F246|1|2|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2018-01-22 00:00:00.0000000	
38107|1|17/F404|1|2|ProtectiT 100 Impregnation Sealer|Sheet Published.|TM - Building System|Current|2019-01-30 00:00:00.0000000	
35802|5|97/3325|1|3|Bituthene 3000|Sheet Published.|DM - Damp-proof Membrane|Current|2018-09-21 00:00:00.0000000	
38136|1|17/F411|1|2|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-03-05 00:00:00.0000000	
37258|1|14/5103|1|2|Klober Wakaflex|Sheet Published.|FL - Flashing|Current|2019-05-03 00:00:00.0000000	
37386|1|14/F139|1|3|Structural steel Kits and components|Sheet Published.|TM - Building System|Current|2019-02-19 00:00:00.0000000	
35784|1|97/3310|1|4|Hyload and Hyload FR Insulated DPCs|Sheet Reissued.|DN - Damp-proof Course (new)|Current|2018-04-24 00:00:00.0000000	
37841|1|16/F341|1|2|Structural mild steel products and engineering|Sheet Published.|TM - Building System|Current|2019-05-29 00:00:00.0000000	
37617|1|15/F258|1|2|Structural Steel Kits and Components|Sheet Published.|TM - Building System|Current|2019-02-07 00:00:00.0000000	
37719|2|15/5252|2|2|Sovdrain CDM8 Lath||ID - Internal Drainage Membrane (wall)|Current|2020-12-17 00:00:00.0000000	
38958|1|21/E024|1|1|EN ISO 14001 : 2004 Environmental Management Systems||TM - Building System|Current|2021-12-13 00:00:00.0000000	
37403|1|14/F149|1|2|Agricultural, Commercial Building and Secondary Steelworks|Sheet Published.|TM - Building System|Current|2018-07-23 00:00:00.0000000	
37492|1|14/F188|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2018-09-13 00:00:00.0000000	
37795|1|16/F330|1|3|Structural steel components|Sheet Published.|TM - Building System|Current|2018-09-13 00:00:00.0000000	
31801|2|04/4188|1|3|Vandex Super and Vandex Premix|Sheet Published.|TA - Tanking|Current|2018-11-13 00:00:00.0000000	
31801|3|04/4188|2|3|Vandex BB75|Sheet Published.|TA - Tanking|Current|2018-11-13 00:00:00.0000000	
38067|1|17/F393|1|2|Structural steel components and kits|Sheet Published.|TM - Building System|Current|2018-09-13 00:00:00.0000000	
37509|1|14/F201|1|3|Structural steel components & kits|Sheet Published.|TM - Building System|Current|2019-05-02 00:00:00.0000000	
37981|1|17/F381|1|2|Structural steel components and kits|Sheet Published.|TM - Building System|Current|2018-09-13 00:00:00.0000000	
36809|1|11/4876|1|2|Masterform Performance Flashing System|reissue|FL - Flashing|Current|2018-05-25 00:00:00.0000000	
37434|1|14/F162|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-03-19 00:00:00.0000000	
37486|1|14/F182|1|3|Structural steel kits and component|Sheet Published.|TM - Building System|Current|2018-01-10 00:00:00.0000000	
37715|1|15/F299|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2018-05-29 00:00:00.0000000	
37285|1|14/5118|1|4|DANOPOL HS and DANOPOL+ HS PVC Membranes|Sheet Published.|RP - Roofing (roll form-polymeric)|Current|2021-08-04 00:00:00.0000000	
37402|1|14/F148|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-05-10 00:00:00.0000000	
38119|7|17/5463|7|2|Tilcor CF Slate Tile|change product name and add Reg 7|RT - Roofing Tile|Withdrawn|2021-07-08 00:00:00.0000000	
37387|1|14/F140|1|4|Structural steelwork construction components for use in building works|Sheet Published.|TM - Building System|Current|2019-05-29 00:00:00.0000000	
37466|1|14/F170|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-05-10 00:00:00.0000000	
37904|1|16/Q050|1|3|BS EN ISO 9001:2015 Quality Management Systems|Sheet Reissued.|TM - Building System|Current|2019-07-14 00:00:00.0000000	
35889|2|97/3412|1|4|Johnstone's Woodworks Exterior Satin Finish Woodstain|Sheet Published.|WS - Wood Stain|Current|2019-02-05 00:00:00.0000000	
31946|24|05/H113|6|4|Epidac 2 EC/MIO Undercoat Finish - to HE Item No 121|Sheet Published.|AO - Anti-corrosive Metallic Coating|Current|2020-05-20 00:00:00.0000000	
31946|25|05/H113|7|1|Dacrylate Pitch Epoxy - to HA Item No 150|Sheet Withdrawn|AO - Anti-corrosive Metallic Coating|Withdrawn|2013-06-05 00:00:00.0000000	
37619|1|15/F260|1|3|Structural Steel kits and componants|Sheet Published.|TM - Building System|Current|2018-06-26 00:00:00.0000000	
37630|1|15/F266|1|3|Structural steel kits and components||TM - Building System|Current|2019-08-08 00:00:00.0000000	
37560|1|15/F231|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-08-15 00:00:00.0000000	
37464|1|14/F169|1|4|Structural steel kits and components||TM - Building System|Current|2021-07-09 00:00:00.0000000	
37045|1|13/Q027|1|4|BS EN ISO 9001:2015 Quality Management Systems|Sheet Published.|QM - Quality Management Systems|Current|2019-08-14 00:00:00.0000000	
37634|1|15/F268|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-08-08 00:00:00.0000000	
35591|3|95/3132|3|2|The Stotherm Mineral External Wall Insulation System|Sheet Withdrawn|EW - External Wall Insulation|Withdrawn|2010-03-29 00:00:00.0000000	
38119|8|17/5463|8|2|Tilcor CF Shake||RT - Roofing Tile|Withdrawn|2021-07-08 00:00:00.0000000	
37705|1|15/F294|1|4|Structural Steelwork including staircases and balustrades|reissued|TM - Building System|Current|2019-09-05 00:00:00.0000000	
37843|1|16/F343|1|3|Structural steel components and kits|Sheet Published.|TM - Building System|Current|2019-09-04 00:00:00.0000000	
37110|1|13/F043|1|4|Ronafix Admixture  Ronascreed 8 Day Overlay Fast Drying Screed|Sheet Published.|CF - Certificate of Factory Production Control|Current|2019-01-16 00:00:00.0000000	
35591|4|95/3132|4|2|The Stotherm Lamella External Wall Insulation System|Sheet Withdrawn|EW - External Wall Insulation|Withdrawn|2010-03-29 00:00:00.0000000	
37168|1|13/F061|1|2|Admix, Supa Admix an Mortamix|Sheet Published.|CF - Certificate of Factory Production Control|Current|2018-05-15 00:00:00.0000000	
37236|1|14/F077|1|3|Structural steel components|Sheet Published.|TM - Building System|Current|2018-08-31 00:00:00.0000000	
37237|1|14/F078|1|3|Structural Steel components  & kits|Sheet Published.|TM - Building System|Current|2019-02-07 00:00:00.0000000	
37316|1|14/F097|1|4|Structural steel components & kits|Sheet Published.|TM - Building System|Current|2018-11-29 00:00:00.0000000	
37332|1|14/F104|1|4|Structural Steel Components and Kits|Sheet Published.|TM - Building System|Current|2018-10-26 00:00:00.0000000	
37341|1|14/F112|1|3|Fabricated steelwork for buildings|Sheet Published.|TM - Building System|Current|2019-02-07 00:00:00.0000000	
37349|1|14/F116|1|2|Steel for construction|Sheet Published.|TM - Building System|Current|2018-08-28 00:00:00.0000000	
37381|1|14/F135|1|2|Handrails balustrades and staircases|Sheet Published.|TM - Building System|Current|2018-11-29 00:00:00.0000000	
37382|1|14/F136|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-02-19 00:00:00.0000000	
37393|1|14/F142|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-02-06 00:00:00.0000000	
37458|1|14/F167|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-03-04 00:00:00.0000000	
37474|1|14/F173|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-03-19 00:00:00.0000000	
37485|1|14/F181|1|4|Structural steel Components|Sheet Published.||Current|2018-09-13 00:00:00.0000000	
37488|1|14/F184|1|3|Structural steel components and kits|Sheet Published.|TM - Building System|Current|2019-03-19 00:00:00.0000000	
37503|1|14/F195|1|3|Structural Steel Kits and Components|Sheet Published.|TM - Building System|Current|2019-01-16 00:00:00.0000000	
37510|1|14/F202|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-03-19 00:00:00.0000000	
37559|1|15/F230|1|4|Structural steel components and kits|Sheet Published.|TM - Building System|Current|2019-02-11 00:00:00.0000000	
37561|1|15/F232|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2018-09-14 00:00:00.0000000	
37564|1|15/F235|1|3|Structural steel components|Sheet Published.|TM - Building System|Current|2018-08-23 00:00:00.0000000	
37635|1|15/F269|1|2|Structural Steel Kits and components|Sheet Issued.|TM - Building System|Current|2019-01-16 00:00:00.0000000	
37664|1|15/F279|1|2|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2018-11-14 00:00:00.0000000	
36521|1|BBA_0019|1|6|Monier InDax Solar Photovoltaic Modules|Sheet Published.|PQ - Photovoltaic Panel|Current|2021-11-01 00:00:00.0000000	
37710|1|15/F297|1|2|Steel Fabrication-structural steel components|Sheet Published.|TM - Building System|Current|2019-02-05 00:00:00.0000000	
37738|1|15/F303|1|2|Cationic Bituminous Emulsions|Sheet Published.|TM - Building System|Current|2018-07-20 00:00:00.0000000	
37773|1|15/F320|1|3|Structural steel components|Sheet Published.|TM - Building System|Current|2019-02-11 00:00:00.0000000	
37861|1|16/F350|1|2|Structural Steel Components Fabrication and Welding|Sheet Published.|TM - Building System|Current|2018-11-14 00:00:00.0000000	
37868|1|16/F352|1|2|Structural steel components|Sheet Published.|TM - Building System|Current|2019-04-23 00:00:00.0000000	
37877|1|16/F355|1|3|Non-welded structural steel components|Sheet Published.|TM - Building System|Current|2019-02-08 00:00:00.0000000	
37884|1|16/F358|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2018-12-03 00:00:00.0000000	
37919|1|16/F368|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-03-04 00:00:00.0000000	
37923|1|16/F369|1|3|Structural steel components|Sheet Published.|TM - Building System|Current|2016-10-16 00:00:00.0000000	
38120|1|17/F406|1|2|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-02-25 00:00:00.0000000	
37677|1|15/5229|1|3|Sealoflex ULTIMA||LA - Roofing (liquid-applied)|Current|2019-11-08 00:00:00.0000000	
37673|1|15/F286|1|3|Fabricated structural steel products|Sheet Published.|TM - Building System|Current|2019-10-31 00:00:00.0000000	
37288|1|14/5121|1|2|Visqueen Torchon Tanking Membrane|Sheet Published.|TA - Tanking|Current|2018-07-02 00:00:00.0000000	
37970|1|16/E015|1|3|EN ISO 1400:2015 Environmental Management Systems|Sheet Published.|TM - Building System|Current|2019-12-13 00:00:00.0000000	
38131|1|17/F409|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-12-09 00:00:00.0000000	
37358|1|14/F123|1|3|Structural steel kits and components|Sheet Reissued.|TM - Building System|Current|2019-12-12 00:00:00.0000000	
31918|2|05/4275|1|2|Celcon Standard Blocks for Floor Infill|Sheet Published.|IB - Infill Block|Current|2018-05-16 00:00:00.0000000	
36977|1|12/Q026|1|4|BS EN ISO 9001 : 2015 Quality Management Systems and the following National Highways Sector Schemes|Sheet Published.|QM - Quality Management Systems|Current|2019-02-11 00:00:00.0000000	
37894|1|16/F361|1|4|Structural steel and aluminium kits and components|Sheet Published.|TM - Building System|Current|2019-12-18 00:00:00.0000000	
37714|1|15/F298|1|4|structural steel components|Sheet Published.|TM - Building System|Current|2020-01-20 00:00:00.0000000	
37394|1|14/F143|1|3|Steel framed agricultural portal buildings|Sheet Published.|TM - Building System|Current|2020-01-22 00:00:00.0000000	
37665|1|15/F280|1|5|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2020-02-12 00:00:00.0000000	
37862|1|16/Q049|1|4|BS EN ISO 9001:2015 Quality Management Systems|Sheet Published.|TM - Building System|Current|2020-02-12 00:00:00.0000000	
37250|1|14/Q035|1|4|BS EN ISO 9001:2015 Quality Management Systems|Sheet Reissued.|QM - Quality Management Systems|Current|2020-03-10 00:00:00.0000000	
37765|1|15/F314|1|3|Structural steel components and kits|Sheet Published.|TM - Building System|Current|2019-05-29 00:00:00.0000000	
31567|1|02/S030|1|3|Ultima Building System|Sheet Published.|TM - Building System|Current|2018-06-04 00:00:00.0000000	
31861|1|05/4217|1|6|Krystol Internal Membrane -- HS (KIM-HS)|pdf added for Cert 05/4217.|WX - Water Resisting Admixture|Current|2018-10-23 00:00:00.0000000	
38052|1|17/E016|1|3|BS EN ISO 14001:2015 Environmental Management Systems|Sheet Published.|TM - Building System|Current|2020-04-28 00:00:00.0000000	
37836|1|16/F340|1|3|Structural steel kits and components|Reinstated 6/2/19|TM - Building System|Current|2020-05-07 00:00:00.0000000	
37578|1|15/F239|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2020-06-09 00:00:00.0000000	
38891|1|21/F520|1|1|BS EN 14545:2008|Lituania plant|TM - Building System|Current|2021-10-18 00:00:00.0000000	
36867|1|12/4900|1|2|Vmzinc Standing Seam Structural Roof System|Sheet Published.|IR - Insulated Roof Decking|Withdrawn|2015-10-14 00:00:00.0000000	
37461|1|14/5169|1|2|Centech PU 10 System|client requested not to go on web|LA - Roofing (liquid-applied)|Current|2018-04-18 00:00:00.0000000	
37278|1|14/5112|1|2|Shearail Punching Shear Reinforcement System|Sheet Published.|CE - Concrete Reinforcement|Current|2018-06-07 00:00:00.0000000	
37541|1|15/F220|1|4|Structural steel kits and component|Sheet Published.|TM - Building System|Current|2020-06-30 00:00:00.0000000	
37526|1|15/F212|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2020-06-29 00:00:00.0000000	
37724|1|15/H241|1|2|Reclamite|Sheet Published.|AR - Asphalt Surface Treatment|Current|2020-09-14 00:00:00.0000000	
38005|4|17/5404|4|1|Yale Egress/Easy Clean Friction Stays|Sheet Published.|AF - Window and Door Hardware|Current|2017-03-03 00:00:00.0000000	
38005|5|17/5404|5|1|Yale Revolution Fully Reversible Hinges|Sheet Published.|AF - Window and Door Hardware|Current|2018-04-12 00:00:00.0000000	
37181|1|13/5065|1|5|Envirowall System 2 External Wall Insulation System||EW - External Wall Insulation|Current|2020-05-14 00:00:00.0000000	
37621|1|15/F262|1|5|Structural steel components|Sheet Published.|TM - Building System|Current|2021-06-18 00:00:00.0000000	
35591|5|95/3132|1|2|Stotherm Classic External Wall Insulation Systems|NPD fire amend|EW - External Wall Insulation|Withdrawn|2012-05-08 00:00:00.0000000	
37831|1|16/F338|1|3|Fabricated Structural Steelwork|Sheet Published.|TM - Building System|Current|2020-07-29 00:00:00.0000000	
37285|2|14/5118|2|4|DANOPOL FV and DANOPOL+ FV PVC Membranes|Sheet Published.|RP - Roofing (roll form-polymeric)|Current|2021-08-04 00:00:00.0000000	
35739|2|96/3267|1|4|Capital Valley Plastics Damp-Proof Membrane|Sheet Published.|DM - Damp-proof Membrane|Current|2019-03-12 00:00:00.0000000	
37479|1|14/F176|1|3|Structural Steel kits and components|Sheet Published.|TM - Building System|Current|2019-04-04 00:00:00.0000000	
37469|1|14/F171|1|2|Bespoke Structural Steelwork|Sheet Published.|TM - Building System|Current|2018-03-09 00:00:00.0000000	
37579|1|15/F240|1|3|Structural steel bespoke fabrication -beams, columns, angles, box sections|Sheet Published.|TM - Building System|Current|2020-10-02 00:00:00.0000000	
37388|1|14/Q038|1|4|BS EN ISO 9001:2015 Quality Management Systems|Sheet Published.|TM - Building System|Current|2020-10-23 00:00:00.0000000	
37389|1|14/Q039|1|4|BS EN ISO 9001:2015 Quality Management Systems|Sheet Published.|TM - Building System|Current|2020-10-23 00:00:00.0000000	
37390|1|14/Q040|1|4|BS EN ISO 9001:2015 Quality Management Systems|Sheet Published.|TM - Building System|Current|2020-10-23 00:00:00.0000000	
37391|1|14/Q041|1|4|BS EN ISO 9001:2015 Quality Management Systems|Sheet Published.|TM - Building System|Current|2020-10-23 00:00:00.0000000	
37569|1|15/F238|1|4|Architectural steelwork - balustrades, staircases and secondary steel supports|Sheet Published.|TM - Building System|Current|2020-10-05 00:00:00.0000000	
31805|4|04/H087|1|1|Gripfibre 0/6 High Speed Road Cold-Applied Ultra-Thin Surfacing System for Highways|Sheet Published.|TH - Thin Surfacing|Current|2018-06-20 00:00:00.0000000	
31805|5|04/H087|2|1|Gripfibre 0/6 Gap and 0/6 Continuous Graded Cold-Applied Ultra-Thin Surfacing System for Highways|Sheet Published.|TH - Thin Surfacing|Current|2018-06-20 00:00:00.0000000	
34265|2|87/1881|1|2|Architectural Solignum|pdf added for Cert 87/1881.|TP - Timber Paint|Current|2018-07-02 00:00:00.0000000	
37497|1|14/F192|1|3|Mild steelwork fabrication - steel fabrication, stairs, balustrades and ladders|Sheet Published.|TM - Building System|Current|2020-10-19 00:00:00.0000000	
37444|1|14/F165|1|3|Structural Metalwork - Agricultural, Light Domestic, Commercial and Industrial|Sheet Published.|TM - Building System|Current|2020-10-30 00:00:00.0000000	
37493|1|14/F189|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2019-05-29 00:00:00.0000000	
38129|1|17/Q054|1|3|BS EN ISO 9001 : 2015 Quality Management Systems|Sheet Published.|TM - Building System|Current|2020-10-29 00:00:00.0000000	
37498|1|14/F193|1|4|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2018-11-09 00:00:00.0000000	
38080|1|17/F394|1|3|Structural Steel kits and components|Sheet Published.|TM - Building System|Current|2020-11-09 00:00:00.0000000	
37874|1|16/F354|1|4|Macalloy Tension Road Systems 460 S460 520 S520|Sheet Published.|TM - Building System|Current|2020-11-18 00:00:00.0000000	
36859|1|12/H181|1|2|Ralumac RMT Cold-Applied Ultra-Thin Surfacing System|Sheet PDF uploaded for job number M248656 PS1.|TH - Thin Surfacing|Current|2018-10-02 00:00:00.0000000	
37285|3|14/5118|3|3|DANOPOL HSF and DANOPOL+ HSF PVC Membranes|UPDATE|RP - Roofing (roll form-polymeric)|Current|2021-08-04 00:00:00.0000000	
31818|3|04/H100|1|4|Texsurf 14mm Thin Surfacing System|Sheet Published.|TH - Thin Surfacing|Current|2018-11-08 00:00:00.0000000	
31818|4|04/H100|2|3|Texsurf 10mm Thin Surfacing System|Sheet Published.|TH - Thin Surfacing|Current|2018-11-08 00:00:00.0000000	
37574|1|15/H230|1|2|Secura Grand Concrete block Wall System for Reinforced soil Retaining Walls and Bridge Abutments|Sheet Published.|RA - Retaining Wall|Current|2018-10-03 00:00:00.0000000	
37800|1|16/5291|1|1|Sika Bituseal S-115 Waterproofing Membrane|Sheet Published.|TA - Tanking|Current|2016-02-22 00:00:00.0000000	
37663|1|15/F278|1|3|Structural Metalwork|Sheet Published.|TM - Building System|Current|2021-01-06 00:00:00.0000000	
37618|1|15/F259|1|3|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2021-01-14 00:00:00.0000000	
35802|6|97/3325|2|3|Bituthene 4000 and 4000S|reissued|DM - Damp-proof Membrane|Current|2018-07-11 00:00:00.0000000	
38097|1|17/H269|1|3|Titan Wall System For Reinforced Soil Retaining Walls and Bridge Abutments|Sheet Published.|RA - Retaining Wall|Current|2021-01-29 00:00:00.0000000	
31558|2|02/H072|1|2|Permatrack|Sheet Published.|SI - Crack Sealing System - Inlaid|Current|2018-08-09 00:00:00.0000000	
31558|3|02/H072|2|2|Permatrack For Ironworks Reinstatement|Sheet Published.|SI - Crack Sealing System - Inlaid|Current|2018-08-09 00:00:00.0000000	
35591|6|95/3132|2|2|Stotherm Vario External Wall Insulation Systems|NPD fire amend|EW - External Wall Insulation|Withdrawn|2013-02-25 00:00:00.0000000	
37638|1|15/5218|1|3|Sikaplan WP 1100-21HL|Sheet Published.|TA - Tanking|Current|2021-04-15 00:00:00.0000000	
35591|7|95/3132|6|2|Stotherm Mineral  (K-MECH 30/60 YR) EWI Systems (Masonry)|fire amend (was going to be NPD!)|EW - External Wall Insulation|Current|2018-09-26 00:00:00.0000000	
38045|1|17/5424|1|1|V-Clip System : Lower than 18m|Scotland and Wales fire updates|FR - Frame or framing system|Current|2018-04-09 00:00:00.0000000	
37334|1|14/F106|1|5|Structural steel kits and components|Sheet Published.|TM - Building System|Current|2021-03-26 00:00:00.0000000	
34432|2|88/2033|1|4|Knauf Insulation Supafil 40||BL - Blown-in Cavity Wall Insulation|Current|2021-07-26 00:00:00.0000000	
37768|1|15/5278|1|2|Ultraseal XP|Sheet Published.|TA - Tanking|Current|2018-05-31 00:00:00.0000000	
34376|8|88/1977|1|2|Marley Ribbed PVC-U Underground Drainage Fittings|updated|UD - Underground Drainage System|Current|2018-09-05 00:00:00.0000000	
31858|1|05/4214|1|1|Alucobond Cladding System|Sheet Withdrawn|CL - Cladding|Withdrawn|2005-03-24 00:00:00.0000000	
31546|2|02/3975|1|2|Stylite Clayfill|Sheet Published.|GF - Clay Heave Protection|Current|2018-07-30 00:00:00.0000000	
37869|1|16/5323|1|2|Leeson Watertite Roof Waterproofing System|Sheet Published.|LA - Roofing (liquid-applied)|Current|2019-04-04 00:00:00.0000000	
38347|1|18/5595|1|1|WYKAMOL CM3 CAVITY DRAIN MEMBRANE||ID - Internal Drainage Membrane (wall)|Current|2019-02-25 00:00:00.0000000	
38347|2|18/5595|2|1|WYKAMOL CM3 CAVITY DRAIN MESH MEMBRANE||ID - Internal Drainage Membrane (wall)|Current|2019-02-25 00:00:00.0000000	
37494|1|14/5176|1|4|Knauf Insulation Supafil Party Wall|Sheet Published.|BL - Blown-in Cavity Wall Insulation|Current|2018-09-18 00:00:00.0000000	
37478|1|14/F175|1|2|Milemak and Rejuvopatch|Sheet Published.|TM - Building System|Current|2019-01-15 00:00:00.0000000	
37104|1|13/5031|1|4|Starcoat Roof Waterproofing Systems|Sheet Published.|LA - Roofing (liquid-applied)|Current|2018-06-13 00:00:00.0000000	
32189|1|07/4507|1|3|Versigard Non-Reinforced EPDM Roof Waterproofing Systems|Sheet Published.|RP - Roofing (roll form-polymeric)|Current|2019-02-12 00:00:00.0000000	
38220|1|18/5527|1|1|Fastcoat Self Levelling Roof Waterproofing Systems|S263721|LA - Roofing (liquid-applied)|Current|2018-05-23 00:00:00.0000000	
37507|1|14/F199|1|3|Structural steel components and kits||TM - Building System|Current|2019-05-02 00:00:00.0000000	
36861|1|12/4896|1|2|Volsheet DPC||DN - Damp-proof Course (new)|Current|2019-03-28 00:00:00.0000000	
37768|2|15/5278|2|2|Waterstop XP|Sheet Published.|TA - Tanking|Current|2018-05-31 00:00:00.0000000	
37866|1|BBA_0185|1|3|Grant Air Source Heat Pumps|Sheet Published.|HE - Heat Pump|Current|2019-04-25 00:00:00.0000000	
37763|1|15/F312|1|3|Structural steel components and kits|Sheet Published.|TM - Building System|Current|2019-05-02 00:00:00.0000000	
32189|2|07/4507|2|3|Versigard Reinforced EPDM Roof Waterproofing Systems|Sheet Published.|RP - Roofing (roll form-polymeric)|Current|2019-02-12 00:00:00.0000000	
38072|1|17/5438|1|3|Pudlo Membrane BW|Sheet Published.|TA - Tanking|Current|2019-05-10 00:00:00.0000000	
37426|3|14/5157|4|1|Ecotherm Eco-Cavity Full Fill|Fire amend|BU - Built-in Cavity Wall Insulation|Current|2016-10-31 00:00:00.0000000	
37562|1|15/F233|1|5|Structural steel components|publish|TM - Building System|Current|2019-07-24 00:00:00.0000000	
37309|1|14/H217|1|2|Keystone Retaining Wall System for Reinforced Soil Retaining Walls and  Bridge Abutments|Sheet Published.|RS - Reinforced Earth Structure|Current|2019-03-08 00:00:00.0000000	
38045|2|17/5424|2|1|V-Clip System : Higher than 18m|amended to include Regulation 7(2) for England and associated text|FR - Frame or framing system|Current|2018-05-16 00:00:00.0000000	
35591|8|95/3132|5|2|Stotherm Mineral (K-Bond Lamella) EWI Systems (Masonry)|fire amend (was going to be NPD!)|EW - External Wall Insulation|Current|2018-09-26 00:00:00.0000000	
37934|1|16/5360|1|2|Rackham TS System|Sheet Published.|FB - Floor Beam|Current|2019-01-11 00:00:00.0000000	
36985|1|13/4974|1|4|SpanTherm Insulated Precast Concrete Ground Floor System|Sheet Reinstated|ST - Flooring (Structural)|Current|2019-08-06 00:00:00.0000000	
36756|1|11/4854|1|4|Alto-Lead Flashing|Sheet Published.|FL - Flashing|Current|2021-07-08 00:00:00.0000000	
37495|1|14/F190|1|3|Fabricated steelwork – steel structures|Sheet Published.|TM - Building System|Current|2019-09-04 00:00:00.0000000	
37624|1|15/F264|1|3|Structural Steelwork|Sheet Published.|TM - Building System|Current|2019-10-31 00:00:00.0000000	
31486|1|02/3916|1|5|IKO Easy Seal Roof Waterproofing System|Sheet Published.|RF - Roofing (roll form-bitumen)|Current|2018-01-26 00:00:00.0000000	
36674|1|11/4827|1|2|Greasepak Biological Grease Degradation System|Sheet Published.|DC - Above Ground Drainage|Current|2019-05-08 00:00:00.0000000	
31865|2|05/4221|2|6|Daltex Multitx Plus Barrier|Sheet Reissued.|SF - Roof Tile Underlay|Current|2020-03-03 00:00:00.0000000	
